order_id,customers,order_date,city,state,quantity,revenue,product_name,category_name,store_name,total_discount,Net Revenue
1132,Margorie Wynn,9/19/2017,Monsey,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$30,$570
1132,Margorie Wynn,9/19/2017,Monsey,NY,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,$155,"$1,394"
1132,Margorie Wynn,9/19/2017,Monsey,NY,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,$167,"$1,499"
1132,Margorie Wynn,9/19/2017,Monsey,NY,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,$265,"$5,035"
1133,Buford Gilbert,9/19/2017,Bellmore,NY,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$30,$399
1133,Buford Gilbert,9/19/2017,Bellmore,NY,1,3499.99,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,$700,"$2,800"
1133,Buford Gilbert,9/19/2017,Bellmore,NY,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,$290,"$5,510"
1133,Buford Gilbert,9/19/2017,Bellmore,NY,2,419.98,Trek Precaliber 16 Girls - 2017,Children Bicycles,Baldwin Bikes,$84,$336
1134,Diana Reyes,9/19/2017,Bronx,NY,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,$35,$315
1134,Diana Reyes,9/19/2017,Bronx,NY,1,832.99,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,$83,$750
1135,Kate Barber,9/19/2017,Saratoga Springs,NY,2,679.98,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,$34,$646
1135,Kate Barber,9/19/2017,Saratoga Springs,NY,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Baldwin Bikes,$650,"$5,850"
1136,Rozella Fitzgerald,9/20/2017,Shirley,NY,1,533.99,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Baldwin Bikes,$53,$481
1137,Ivelisse Nixon,9/20/2017,Houston,TX,2,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Rowlett Bikes,$58,$776
1137,Ivelisse Nixon,9/20/2017,Houston,TX,2,219.98,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Rowlett Bikes,$44,$176
1137,Ivelisse Nixon,9/20/2017,Houston,TX,1,2499.99,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Rowlett Bikes,$500,"$2,000"
1137,Ivelisse Nixon,9/20/2017,Houston,TX,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Rowlett Bikes,"$2,000","$8,000"
1138,Cristobal Hutchinson,9/21/2017,Lawndale,CA,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,$27,$513
1138,Cristobal Hutchinson,9/21/2017,Lawndale,CA,1,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,Santa Cruz Bikes,$21,$189
1138,Cristobal Hutchinson,9/21/2017,Lawndale,CA,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,$53,"$1,015"
1139,Marjory Leonard,9/21/2017,Apple Valley,CA,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,$100,$900
1139,Marjory Leonard,9/21/2017,Apple Valley,CA,2,1079.98,Haro SR 1.1 - 2017,Mountain Bikes,Santa Cruz Bikes,$108,$972
1139,Marjory Leonard,9/21/2017,Apple Valley,CA,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Santa Cruz Bikes,$45,$855
1139,Marjory Leonard,9/21/2017,Apple Valley,CA,1,416.99,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Santa Cruz Bikes,$21,$396
1139,Marjory Leonard,9/21/2017,Apple Valley,CA,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,$400,"$3,600"
1140,Tammy Austin,9/21/2017,Lake Jackson,TX,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Rowlett Bikes,$110,$990
1140,Tammy Austin,9/21/2017,Lake Jackson,TX,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Rowlett Bikes,$58,$776
1140,Tammy Austin,9/21/2017,Lake Jackson,TX,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Rowlett Bikes,$700,"$9,300"
1140,Tammy Austin,9/21/2017,Lake Jackson,TX,2,2999.98,Trek Stache 5 - 2017,Mountain Bikes,Rowlett Bikes,$300,"$2,700"
1141,Sherise Mercer,9/22/2017,Vista,CA,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$180,"$1,620"
1142,Hilde Nieves,9/23/2017,Campbell,CA,2,979.98,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Santa Cruz Bikes,$49,$931
1142,Hilde Nieves,9/23/2017,Campbell,CA,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,$84,"$1,116"
1142,Hilde Nieves,9/23/2017,Campbell,CA,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Santa Cruz Bikes,$180,$720
1142,Hilde Nieves,9/23/2017,Campbell,CA,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Santa Cruz Bikes,$42,$792
1142,Hilde Nieves,9/23/2017,Campbell,CA,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,$100,$900
1143,Willow Gardner,9/24/2017,Pleasanton,CA,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Santa Cruz Bikes,$60,$240
1143,Willow Gardner,9/24/2017,Pleasanton,CA,2,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Santa Cruz Bikes,$83,$751
1143,Willow Gardner,9/24/2017,Pleasanton,CA,1,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Santa Cruz Bikes,$300,"$1,200"
1144,Sonja Walls,9/24/2017,Queensbury,NY,1,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,$13,$177
1145,Jenna Saunders,9/25/2017,Yorktown Heights,NY,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Baldwin Bikes,$75,$993
1146,Lamar Greer,9/25/2017,Levittown,NY,1,489.99,Electra Townie Original 7D - 2017,Cruisers Bicycles,Baldwin Bikes,$98,$392
1146,Lamar Greer,9/25/2017,Levittown,NY,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$336,"$1,345"
1146,Lamar Greer,9/25/2017,Levittown,NY,1,832.99,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,$58,$775
1147,Eloisa Tucker,9/25/2017,Howard Beach,NY,1,659.99,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,$132,$528
1147,Eloisa Tucker,9/25/2017,Howard Beach,NY,2,2999.98,Trek Stache 5 - 2017,Mountain Bikes,Baldwin Bikes,$150,"$2,850"
1148,Dorine Thornton,9/25/2017,Sunnyside,NY,1,659.99,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,$46,$614
1148,Dorine Thornton,9/25/2017,Sunnyside,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$19,$251
1148,Dorine Thornton,9/25/2017,Sunnyside,NY,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,$80,"$1,520"
1148,Dorine Thornton,9/25/2017,Sunnyside,NY,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Baldwin Bikes,$50,$450
1149,Malisa Mitchell,9/27/2017,Mount Vernon,NY,2,979.98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Baldwin Bikes,$69,$911
1149,Malisa Mitchell,9/27/2017,Mount Vernon,NY,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Baldwin Bikes,$66,$264
1149,Malisa Mitchell,9/27/2017,Mount Vernon,NY,1,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Baldwin Bikes,$25,$225
1149,Malisa Mitchell,9/27/2017,Mount Vernon,NY,1,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,$75,"$1,425"
1149,Malisa Mitchell,9/27/2017,Mount Vernon,NY,1,4999.99,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,$250,"$4,750"
1150,Kim Clark,9/28/2017,Merrick,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$54,$486
1150,Kim Clark,9/28/2017,Merrick,NY,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Baldwin Bikes,$67,$897
1150,Kim Clark,9/28/2017,Merrick,NY,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,$17,$332
1150,Kim Clark,9/28/2017,Merrick,NY,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Baldwin Bikes,$50,$950
1151,Majorie Glover,9/29/2017,Apple Valley,CA,2,1999.98,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,$100,"$1,900"
1152,Trang Hardin,9/29/2017,Depew,NY,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$27,$522
1152,Trang Hardin,9/29/2017,Depew,NY,1,4999.99,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,$350,"$4,650"
1152,Trang Hardin,9/29/2017,Depew,NY,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,$140,$560
1153,Devin Shaffer,9/30/2017,Rochester,NY,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,$55,$497
1153,Devin Shaffer,9/30/2017,Rochester,NY,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$47,$893
1154,Tad Gardner,9/30/2017,Niagara Falls,NY,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$86,$343
1154,Tad Gardner,9/30/2017,Niagara Falls,NY,1,1559.99,Sun Bicycles ElectroLite - 2017,Electric Bikes,Baldwin Bikes,$109,"$1,451"
1154,Tad Gardner,9/30/2017,Niagara Falls,NY,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Baldwin Bikes,$100,$402
1155,Julia Joyner,9/30/2017,Astoria,NY,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,$80,"$1,520"
1155,Julia Joyner,9/30/2017,Astoria,NY,2,899.98,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Baldwin Bikes,$45,$855
1155,Julia Joyner,9/30/2017,Astoria,NY,1,832.99,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Baldwin Bikes,$58,$775
1155,Julia Joyner,9/30/2017,Astoria,NY,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$94,$846
1156,Rodrigo Durham,9/30/2017,Richmond Hill,NY,2,941.98,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,$47,$895
1156,Rodrigo Durham,9/30/2017,Richmond Hill,NY,1,149.99,Trek Girl's Kickster - 2017,Children Bicycles,Baldwin Bikes,$7,$142
1157,Corene Wall,10/1/2017,Atwater,CA,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,$60,$540
1157,Corene Wall,10/1/2017,Atwater,CA,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Santa Cruz Bikes,$152,$608
1157,Corene Wall,10/1/2017,Atwater,CA,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Santa Cruz Bikes,$103,"$1,367"
1157,Corene Wall,10/1/2017,Atwater,CA,2,3265.98,Surly Wednesday - 2017,Mountain Bikes,Santa Cruz Bikes,$327,"$2,939"
1158,Lucilla Williams,10/1/2017,San Carlos,CA,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Santa Cruz Bikes,$31,$409
1158,Lucilla Williams,10/1/2017,San Carlos,CA,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Santa Cruz Bikes,$60,$540
1159,Joy Underwood,10/1/2017,Apple Valley,CA,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,$110,$990
1160,Brianne Hays,10/1/2017,San Pablo,CA,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Santa Cruz Bikes,$147,"$1,323"
1160,Brianne Hays,10/1/2017,San Pablo,CA,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,$600,"$2,400"
1161,Kathie Freeman,10/1/2017,Queensbury,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$54,$216
1161,Kathie Freeman,10/1/2017,Queensbury,NY,1,549.99,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,$38,$511
1161,Kathie Freeman,10/1/2017,Queensbury,NY,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,$83,$751
1161,Kathie Freeman,10/1/2017,Queensbury,NY,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Baldwin Bikes,$200,"$1,800"
1162,Coleen Navarro,10/1/2017,Webster,NY,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$55,"$1,045"
1162,Coleen Navarro,10/1/2017,Webster,NY,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Baldwin Bikes,$73,"$1,396"
1162,Coleen Navarro,10/1/2017,Webster,NY,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,"$2,000","$8,000"
1162,Coleen Navarro,10/1/2017,Webster,NY,1,149.99,Trek Girl's Kickster - 2017,Children Bicycles,Baldwin Bikes,$15,$135
1162,Coleen Navarro,10/1/2017,Webster,NY,1,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,$38,$152
1163,Ocie Slater,10/1/2017,Hamburg,NY,2,1499.98,Surly Ogre Frameset - 2017,Road Bikes,Baldwin Bikes,$150,"$1,350"
1163,Ocie Slater,10/1/2017,Hamburg,NY,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Baldwin Bikes,$350,"$6,650"
1164,Lillia Gillespie,10/1/2017,Rego Park,NY,2,1079.98,Haro SR 1.1 - 2017,Mountain Bikes,Baldwin Bikes,$54,"$1,026"
1164,Lillia Gillespie,10/1/2017,Rego Park,NY,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,$32,$616
1164,Lillia Gillespie,10/1/2017,Rego Park,NY,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,$55,"$1,049"
1164,Lillia Gillespie,10/1/2017,Rego Park,NY,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$360,"$1,440"
1165,Tilda Melton,10/2/2017,Troy,NY,1,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Baldwin Bikes,$31,$418
1165,Tilda Melton,10/2/2017,Troy,NY,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,$49,$645
1166,Virgil Frost,10/3/2017,Levittown,NY,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,$77,"$1,027"
1167,Jule Davenport,10/4/2017,San Carlos,CA,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Santa Cruz Bikes,$220,"$1,980"
1167,Jule Davenport,10/4/2017,San Carlos,CA,1,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Santa Cruz Bikes,$31,$418
1167,Jule Davenport,10/4/2017,San Carlos,CA,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Santa Cruz Bikes,$100,"$1,900"
1168,Tonja Bean,10/4/2017,Fairport,NY,1,659.99,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,$132,$528
1168,Tonja Bean,10/4/2017,Fairport,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$60,$540
1168,Tonja Bean,10/4/2017,Fairport,NY,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$53,"$1,007"
1168,Tonja Bean,10/4/2017,Fairport,NY,2,833.98,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Baldwin Bikes,$167,$667
1168,Tonja Bean,10/4/2017,Fairport,NY,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Baldwin Bikes,$455,"$6,045"
1169,Edris Barrett,10/4/2017,Plattsburgh,NY,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,$440,"$1,760"
1169,Edris Barrett,10/4/2017,Plattsburgh,NY,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,"$1,000","$9,000"
1169,Edris Barrett,10/4/2017,Plattsburgh,NY,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,$140,$560
1169,Edris Barrett,10/4/2017,Plattsburgh,NY,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Baldwin Bikes,$325,"$6,175"
1170,Alejandro Haney,10/5/2017,Wantagh,NY,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$53,$477
1170,Alejandro Haney,10/5/2017,Wantagh,NY,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,$700,"$6,300"
1170,Alejandro Haney,10/5/2017,Wantagh,NY,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Baldwin Bikes,$530,"$10,070"
1171,Shay Stephenson,10/5/2017,Smithtown,NY,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,$29,$391
1171,Shay Stephenson,10/5/2017,Smithtown,NY,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Baldwin Bikes,$100,$400
1171,Shay Stephenson,10/5/2017,Smithtown,NY,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,$217,"$2,881"
1172,Neida King,10/7/2017,Oceanside,NY,2,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,$91,"$1,205"
1172,Neida King,10/7/2017,Oceanside,NY,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Baldwin Bikes,$96,$386
1173,Dori Alvarez,10/8/2017,Kingston,NY,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Baldwin Bikes,$60,$240
1173,Dori Alvarez,10/8/2017,Kingston,NY,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$30,$399
1173,Dori Alvarez,10/8/2017,Kingston,NY,1,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Baldwin Bikes,$22,$427
1173,Dori Alvarez,10/8/2017,Kingston,NY,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,$221,$883
1174,Gussie Harding,10/8/2017,Deer Park,NY,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,$45,$405
1174,Gussie Harding,10/8/2017,Deer Park,NY,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Baldwin Bikes,$188,$754
1174,Gussie Harding,10/8/2017,Deer Park,NY,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$33,$437
1175,Monty Frost,10/9/2017,Hempstead,NY,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,$30,$570
1175,Monty Frost,10/9/2017,Hempstead,NY,1,346.99,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,$69,$278
1175,Monty Frost,10/9/2017,Hempstead,NY,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,$50,$950
1175,Monty Frost,10/9/2017,Hempstead,NY,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,$150,"$2,850"
1175,Monty Frost,10/9/2017,Hempstead,NY,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,$700,"$9,300"
1176,Caroline Jenkins,10/10/2017,Richardson,TX,1,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Rowlett Bikes,$19,$171
1177,Tobie Little,10/12/2017,Victoria,TX,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Rowlett Bikes,$44,$396
1177,Tobie Little,10/12/2017,Victoria,TX,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Rowlett Bikes,$490,"$6,510"
1178,Agnes Sims,10/12/2017,Buffalo,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$27,$513
1178,Agnes Sims,10/12/2017,Buffalo,NY,1,799.99,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,$160,$640
1178,Agnes Sims,10/12/2017,Buffalo,NY,1,1409.99,Haro SR 1.3 - 2017,Mountain Bikes,Baldwin Bikes,$99,"$1,311"
1178,Agnes Sims,10/12/2017,Buffalo,NY,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,$22,$427
1179,Keturah Reid,10/12/2017,Corpus Christi,TX,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Rowlett Bikes,$21,$399
1179,Keturah Reid,10/12/2017,Corpus Christi,TX,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Rowlett Bikes,$188,$752
1179,Keturah Reid,10/12/2017,Corpus Christi,TX,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Rowlett Bikes,$19,$361
1179,Keturah Reid,10/12/2017,Corpus Christi,TX,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Rowlett Bikes,$420,"$5,580"
1180,Desiree Branch,10/13/2017,San Lorenzo,CA,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Santa Cruz Bikes,$35,$467
1181,Hye Mercer,10/13/2017,Mahopac,NY,1,489.99,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Baldwin Bikes,$49,$441
1182,Tempie Jacobson,10/13/2017,Smithtown,NY,1,832.99,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Baldwin Bikes,$83,$750
1182,Tempie Jacobson,10/13/2017,Smithtown,NY,2,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Baldwin Bikes,$700,"$6,300"
1183,Wai Soto,10/14/2017,Bethpage,NY,2,1523.98,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,$305,"$1,219"
1183,Wai Soto,10/14/2017,Bethpage,NY,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$47,$893
1183,Wai Soto,10/14/2017,Bethpage,NY,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Baldwin Bikes,$700,"$2,800"
1184,Mary Singleton,10/14/2017,Woodside,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$60,"$1,140"
1184,Mary Singleton,10/14/2017,Woodside,NY,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,$21,$396
1185,Arline Lawson,10/14/2017,Hempstead,NY,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$19,$251
1185,Arline Lawson,10/14/2017,Hempstead,NY,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$63,$835
1185,Arline Lawson,10/14/2017,Hempstead,NY,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,$152,$610
1185,Arline Lawson,10/14/2017,Hempstead,NY,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Baldwin Bikes,$700,"$6,300"
1186,Karole Alvarez,10/14/2017,East Northport,NY,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,$45,$405
1186,Karole Alvarez,10/14/2017,East Northport,NY,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,$200,$800
1186,Karole Alvarez,10/14/2017,East Northport,NY,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Baldwin Bikes,$245,"$3,255"
1186,Karole Alvarez,10/14/2017,East Northport,NY,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,$300,"$2,700"
1187,Valeri Marshall,10/15/2017,East Meadow,NY,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Baldwin Bikes,$28,$375
1187,Valeri Marshall,10/15/2017,East Meadow,NY,2,1499.98,Surly Ogre Frameset - 2017,Road Bikes,Baldwin Bikes,$150,"$1,350"
1187,Valeri Marshall,10/15/2017,East Meadow,NY,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,$167,"$1,499"
1187,Valeri Marshall,10/15/2017,East Meadow,NY,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,$290,"$2,610"
1188,Janelle Maldonado,10/15/2017,Richmond Hill,NY,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,$50,$452
1188,Janelle Maldonado,10/15/2017,Richmond Hill,NY,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,$38,$342
1188,Janelle Maldonado,10/15/2017,Richmond Hill,NY,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,$140,$560
1189,Ira Erickson,10/15/2017,Port Jefferson Station,NY,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,$98,$882
1189,Ira Erickson,10/15/2017,Port Jefferson Station,NY,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,$189,"$2,511"
1189,Ira Erickson,10/15/2017,Port Jefferson Station,NY,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,"$1,000","$9,000"
1190,Brittney Woodward,10/16/2017,East Northport,NY,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,$29,$388
